Unnamed: 0,print_log,optimization_dict,use_strength,one_lot_size,datetime_from,datetime_before,period,upperband,lowerband,upper_unwind,lower_unwind,size_multiplier,drawdown_len,drawdown_drawdown,drawdown_moneydown,drawdown_max_len,drawdown_max_drawdown,drawdown_max_moneydown,returns_rtot,returns_ravg,returns_rnorm,returns_rnorm100,sharperatio_sharperatio,cluster
13,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
14,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
15,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
16,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
17,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
18,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
19,False,"{'use_strength': False, 'period': 1, 'lowerband': 31.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,31.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
20,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 60.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
21,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 61.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,61.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
22,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 62.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,62.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
23,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
24,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 64.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,64.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
25,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 65.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,65.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
26,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 66.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,66.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
27,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 67.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,67.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
28,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 68.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,68.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
29,False,"{'use_strength': False, 'period': 1, 'lowerband': 32.0, 'upperband': 69.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,69.0,32.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
30,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 60.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,60.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
31,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 61.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,61.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
32,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 62.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,62.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
33,False,"{'use_strength': False, 'period': 1, 'lowerband': 33.0, 'upperband': 63.0}",False,100000,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,1,63.0,33.0,40.0,60.0,0.05,6147,20.917067155291768,42065.99999999994,6147,21.067732094864187,42368.99999999994,-0.2291459044474241,-3.672210007170258e-05,-3.672142582363904e-05,-0.0036721425823639,None,0
