Unnamed: 0,print_log,optimization_dict,use_strength,strength,datetime_from,datetime_before,one_lot_size,fast_ma_period,slow_ma_period,drawdown_len,drawdown_drawdown,drawdown_moneydown,drawdown_max_len,drawdown_max_drawdown,drawdown_max_moneydown,returns_rtot,returns_ravg,returns_rnorm,returns_rnorm100,sharperatio_sharperatio,cluster
175,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 1, 'slow_ma_period': 19}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,4614,6.008678874259819,12192.0,4614.0,6.246719548166274,12675.0,-0.0475398211741256,-7.618561085597059e-06,-7.618532064434251e-06,-0.0007618532064434,None,1
176,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 1, 'slow_ma_period': 19}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,4614,5.836678470132795,11843.0,4614.0,6.07471914403925,12326.0,-0.045711533021246,-7.325566189302248e-06,-7.325539357407772e-06,-0.0007325539357407,None,1
177,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 1, 'slow_ma_period': 19}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,4614,5.96684593763141,12132.0,4614.0,6.204398409431276,12615.0,-0.0450418229858815,-7.218240863122049e-06,-7.218214811684152e-06,-0.0007218214811684,None,1
178,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 1, 'slow_ma_period': 19}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,4406,5.470673149043013,11123.0,4406.0,5.708229125936637,11606.0,-0.0397938773805191,-6.377223939185754e-06,-6.377203604736393e-06,-0.0006377203604736,None,1
179,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 1, 'slow_ma_period': 19}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,19,5052,4.707148339836761,9536.0,5052.0,4.9455661930394825,10019.0,-0.0353707338437353,-5.668386833931947e-06,-5.668370768657652e-06,-0.0005668370768657,None,1
180,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 1, 'slow_ma_period': 20}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3295,7.791822284942639,16012.0,3295.0,8.026861640652562,16495.0,-0.0540048621035379,-8.654625337105439e-06,-8.654587885943618e-06,-0.0008654587885943,None,1
181,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3295,7.897861511826395,16263.0,3295.0,8.132422608193126,16746.0,-0.0531186435346469,-8.512603130552396e-06,-8.512566898449176e-06,-0.0008512566898449,None,1
182,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3295,7.490976711496365,15348.0,3295.0,7.726716987209992,15831.0,-0.0537251964341056,-8.60980712085026e-06,-8.609770056567304e-06,-0.0008609770056567,None,1
183,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3295,6.570657285597371,13448.0,3295.0,6.806649810057777,13931.0,-0.0448953836834031,-7.194773026186401e-06,-7.194747143869025e-06,-0.0007194747143869,None,1
184,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3763,7.183671057782023,14590.0,3763.0,7.421485528029365,15073.0,-0.0591689630519175,-9.48220561729448e-06,-9.482160661324888e-06,-0.0009482160661324,None,1
185,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,3804,6.518609658566595,13245.0,3804.0,6.756321131959397,13728.0,-0.0515959717686752,-8.268585219338983e-06,-8.268551034682438e-06,-0.0008268551034682,None,1
186,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,4614,6.421162719163334,13047.0,4614.0,6.658874192556136,13530.0,-0.0505540939792928,-8.101617624886678e-06,-8.101584806871234e-06,-0.0008101584806871,None,1
187,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,4614,6.66779613574254,13578.0,4614.0,6.904984641675935,14061.0,-0.0509907085923026,-8.17158791543312e-06,-8.171554528099532e-06,-0.0008171554528099,None,1
188,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,4077,6.161638719081988,12554.0,4077.0,6.398700333015125,13037.0,-0.0450470533576041,-7.219079063718614e-06,-7.219053006230054e-06,-0.000721905300623,None,1
189,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 1, 'slow_ma_period': 20}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,1,20,4077,5.5989144006915526,11367.0,4077.0,5.8368202382506285,11850.0,-0.0426230946944955,-6.830624149758909e-06,-6.830600821098888e-06,-0.0006830600821098,None,1
190,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 1}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,6230,4.170734447759704,8352.0,6230.0,5.233392841537559,10480.0,-0.0413403580140665,-6.625057374049122e-06,-6.62503542840498e-06,-0.0006625035428404,None,1
191,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,2167,1.1581402688601552,2348.5,2564.0,2.3180065291791183,4700.5,0.0021651543607123,3.469798654987753e-07,3.4697992569629575e-07,3.469799256962957e-05,None,2
192,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,4971,1.316657817826361,2653.5,4971.0,2.9997568636401977,6045.5,-0.0056182528676374,-9.003610364803628e-07,-9.003606311554864e-07,-9.003606311554864e-05,None,2
193,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,4956,1.8091783552248784,3653.5,4956.0,3.142478675860703,6346.0,-0.0085918040687037,-1.3768916776768895e-06,-1.3768907297619788e-06,-0.0001376890729761,None,2
194,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,4956,1.234298576800938,2489.5,4956.0,2.23259549762387,4503.0,-0.0039879412778606,-6.390931535033035e-07,-6.390929492833175e-07,-6.390929492833174e-05,None,2
195,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,4045,0.7266892000484624,1469.5,4045.0,1.601238264550474,3238.0,0.0037380049463778,5.990392542272206e-07,5.990394336512705e-07,5.990394336512705e-05,None,2
196,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,4086,0.1691519370744887,341.5,4086.0,1.1679656445728976,2358.0,0.0077101998698979,1.2356089535092945e-06,1.2356097168743516e-06,0.0001235609716874,None,2
197,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,6,0.0813701848760279,164.5,3570.0,0.7535387280683248,1518.0,0.0099404298140538,1.5930175984060722e-06,1.5930188672592804e-06,0.0001593018867259,None,2
198,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,5188,0.0840118909137908,169.0,5188.0,0.784193833825474,1577.5,0.0049527150339577,7.937043323650163e-07,7.937046473483832e-07,7.937046473483832e-05,None,2
199,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 1}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,1,31,0.0950601013147085,191.5,2068.0,0.317628638353907,638.0,0.0062802379571504,1.0064483905689834e-06,1.0064488970383346e-06,0.0001006448897038,None,2
200,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 3}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,6053,13.529369696401725,27430.99999999994,6053.0,13.78732093227421,27953.99999999994,-0.1317016390735914,-2.110603190281913e-05,-2.110580917209478e-05,-0.0021105809172094,None,0
201,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5998,11.320231465776564,22858.99999999994,5998.0,11.579231468252663,23381.99999999994,-0.1105321991219539,-1.7713493449031078e-05,-1.771333656603231e-05,-0.0017713336566032,None,0
202,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,6053,10.129936910388992,20487.99999999994,6053.0,10.322024009651296,20876.49999999994,-0.0956082242151477,-1.532183080370957e-05,-1.5321713425059468e-05,-0.0015321713425059,None,0
203,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,6053,8.554119667595483,17282.99999999994,6053.0,8.74640546814289,17671.49999999994,-0.0792596809856317,-1.2701871952825596e-05,-1.2701791284391591e-05,-0.0012701791284391,None,0
204,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5998,8.49449860016215,17127.49999999994,5998.0,8.68717778312306,17515.99999999994,-0.0806516430370478,-1.2924942794398691e-05,-1.2924859267685432e-05,-0.0012924859267685,None,0
205,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5998,5.937261701023089,11951.499999999942,5998.0,6.126783128370311,12332.999999999942,-0.0547466186751017,-8.773496582548357e-06,-8.77345809553977e-06,-0.0008773458095539,None,1
206,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5935,5.885591969660488,11864.499999999942,5935.0,6.0748416924828135,12245.999999999942,-0.0527627946269722,-8.455576062014775e-06,-8.455540313732262e-06,-0.0008455540313732,None,1
207,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5935,6.041866660713327,12178.499999999942,5935.0,6.231132344587543,12559.999999999942,-0.0545089855003924,-8.735414343011607e-06,-8.735376189390831e-06,-0.000873537618939,None,1
208,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,5998,2.365933351111658,4746.499999999942,5998.0,2.6727345683473858,5362.0,-0.0208559818793769,-3.3423047883616976e-06,-3.342299202867272e-06,-0.0003342299202867,None,2
209,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 3}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,3,4632,1.78429689346717,3585.499999999942,4632.0,2.1358812625188173,4292.0,-0.013277760612574,-2.12784625201507e-06,-2.12784398815184e-06,-0.0002127843988151,None,2
210,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 4}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6053,15.72348890777626,31912.0,6053.0,15.919096362538957,32309.0,-0.1563877635675346,-2.5062141597361327e-05,-2.5061827544514224e-05,-0.0025061827544514,None,0
211,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,5935,13.195862038323783,26730.0,5935.0,13.597711334964098,27544.0,-0.1287798419990754,-2.063779519215953e-05,-2.0637582234329328e-05,-0.0020637582234329,None,0
212,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6053,12.134992523757152,24550.0,6053.0,12.379175265375729,25044.0,-0.1178971046620051,-1.889376677275724e-05,-1.8893588286669897e-05,-0.0018893588286669,None,0
213,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6053,10.524522740345567,21316.0,6053.0,11.040972861681722,22362.0,-0.0986028446805638,-1.580173792957753e-05,-1.5801613082774333e-05,-0.0015801613082774,None,0
214,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6053,9.758351189665207,19696.5,6053.0,9.929524257775244,20042.0,-0.0935088032577267,-1.498538513745621e-05,-1.4985272857133206e-05,-0.0014985272857133,None,0
215,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,6031,8.818834697428947,17762.5,6031.0,9.147756751590617,18425.0,-0.0852692589951448,-1.3664945351786027e-05,-1.366485198684557e-05,-0.0013664851986845,None,0
216,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,5935,7.872770821181698,15859.5,5935.0,8.101862768215044,16321.0,-0.074788203458586,-1.1985289015799043e-05,-1.198521719250959e-05,-0.0011985217192509,None,0
217,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,5935,7.068376513668604,14245.5,5935.0,7.364349739627912,14842.0,-0.0656431309944671,-1.051973253116461e-05,-1.0519677198972372e-05,-0.0010519677198972,None,0
218,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,5838,3.876719955857275,7763.5,5838.0,4.101678072700671,8214.0,-0.0382419922568679,-6.128524400139099e-06,-6.128505620771801e-06,-0.0006128505620771,None,1
219,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 4}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,4,5154,2.0795007800312013,4165.5,5154.0,2.3343525741029643,4676.0,-0.0194529884269734,-3.1174660940662624e-06,-3.117461234773888e-06,-0.0003117461234773,None,2
220,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 5}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6210,12.199959683540651,24510.99999999994,6210.0,12.397560107610078,24907.99999999994,-0.1255660574464826,-2.0122765616423505e-05,-2.012256315493351e-05,-0.0020122563154933,None,0
221,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6217,11.99735927554462,24078.99999999994,6217.0,12.195164484747297,24475.99999999994,-0.1242970181484089,-1.99193939340399e-05,-1.991919554422982e-05,-0.0019919195544229,None,0
222,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6217,10.9377062901526,21953.99999999994,6217.0,11.432428998821733,22947.0,-0.1122480693827589,-1.798847265749342e-05,-1.7988310865889275e-05,-0.0017988310865889,None,0
223,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6155,11.016795109622612,22121.99999999994,6155.0,11.420176541626724,22932.0,-0.1127180717693991,-1.806379355278833e-05,-1.8063630403451937e-05,-0.0018063630403451,None,0
224,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6217,8.996430324060782,18057.49999999994,6217.0,9.319021415564585,18705.0,-0.0906853906471298,-1.4532915167809262e-05,-1.4532809565509196e-05,-0.0014532809565509,None,0
225,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6217,8.444051887392652,16921.49999999994,6217.0,8.771155040906606,17577.0,-0.0862443984655959,-1.3821217702819873e-05,-1.382112219023051e-05,-0.001382112219023,None,0
226,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,5815,7.557996005176783,15154.499999999942,5815.0,7.865961463172568,15772.0,-0.0760444613237729,-1.2186612391630283e-05,-1.218653813517114e-05,-0.0012186538135171,None,0
227,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,5815,6.215702539039604,12476.499999999942,5815.0,6.434160084294223,12915.0,-0.0605518119671359,-9.703816020374345e-06,-9.703768938503957e-06,-0.0009703768938503,None,1
228,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6200,3.427499999999971,6854.999999999942,6200.0,3.65125,7302.5,-0.0348761643874295,-5.589128908241912e-06,-5.589113289090034e-06,-0.000558911328909,None,1
229,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 5}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,5,6200,2.5094999999999708,5018.999999999942,6200.0,2.80675,5613.5,-0.0254152486289109,-4.072956511043421e-06,-4.072948216567311e-06,-0.0004072948216567,None,1
230,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 6}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6210,9.080098424656994,18210.99999999994,6210.0,9.579700787048232,19213.0,-0.0923976752663083,-1.480731975421608e-05,-1.480721012639803e-05,-0.0014807210126398,None,0
231,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,6.940275604991101,13907.999999999942,6217.0,7.4402868327881615,14910.0,-0.0699531538390697,-1.1210441320363748e-05,-1.1210378483601256e-05,-0.0011210378483601,None,0
232,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,7.1308986479237015,14289.999999999942,6217.0,7.664842773415571,15360.0,-0.0720036493333181,-1.1539046367518936e-05,-1.153897979297947e-05,-0.0011538979792979,None,0
233,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6155,7.983357819355485,16002.999999999942,6155.0,8.52313118438349,17085.0,-0.0809308102532464,-1.2969681130327956e-05,-1.2969597024377256e-05,-0.0012969597024377,None,0
234,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,7.088732032405888,14205.499999999942,6217.0,7.692288499492254,15415.0,-0.0715497088400754,-1.1466299493601838e-05,-1.1466233755841056e-05,-0.0011466233755841,None,0
235,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,7.034339593453916,14096.499999999942,6217.0,7.965248720654904,15962.0,-0.0709644566414267,-1.1372509077151728e-05,-1.1372444410415517e-05,-0.0011372444410415,None,0
236,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,6.621655675900877,13269.499999999942,6217.0,7.215730892160752,14460.0,-0.066535179801147,-1.0662689070696648e-05,-1.0662632224429585e-05,-0.0010662632224429,None,0
237,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6217,5.6366036163486415,11295.499999999942,6217.0,6.041053816078704,12106.0,-0.0560413908836245,-8.98099212878598e-06,-8.980951799796903e-06,-0.0008980951799796,None,1
238,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,6200,2.765499999999971,5530.999999999942,6200.0,3.26225,6524.5,-0.0280445992257799,-4.49432679900319e-06,-4.494316699531632e-06,-0.0004494316699531,None,1
239,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 6}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,6,5124,2.4636396549356294,4933.499999999971,5124.0,2.890850301494363,5789.0,-0.0236832471710828,-3.795392174853021e-06,-3.7953849723612526e-06,-0.0003795384972361,None,1
240,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 7}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,6210,7.850302136294544,15726.0,6210.0,8.32603264220124,16679.0,-0.0801395873662223,-1.2842882590740762e-05,-1.2842800121277192e-05,-0.0012842800121277,None,0
241,False,"{'use_strength': True, 'strength': 0.0001, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0001,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,5290,6.021834572819722,12077.0,5290.0,6.497019498537797,13030.0,-0.0593440358667397,-9.51026215813137e-06,-9.51021693573157e-06,-0.0009510216935731,None,1
242,False,"{'use_strength': True, 'strength': 0.0002, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0002,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,5935,6.410930634238985,12861.0,5935.0,6.931342078305971,13905.0,-0.0632087390231842,-1.012960561268978e-05,-1.0129554308408075e-05,-0.0010129554308408,None,1
243,False,"{'use_strength': True, 'strength': 0.00030000000000000003, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0003,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,5935,7.620409800731092,15291.0,5935.0,8.140696755931097,16335.0,-0.0759770254384156,-1.217580535872046e-05,-1.2175731233903236e-05,-0.0012175731233903,None,0
244,False,"{'use_strength': True, 'strength': 0.0004, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0004,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,6217,5.7192231525900326,11451.0,6217.0,6.240650885652996,12495.0,-0.0577959699768537,-9.26217467577784e-06,-9.262131781970407e-06,-0.000926213178197,None,1
245,False,"{'use_strength': True, 'strength': 0.0005, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0005,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,6217,5.648300989663844,11309.0,6217.0,6.466902574424569,12948.0,-0.0570440086197694,-9.141668048039982e-06,-9.14162626311996e-06,-0.0009141626263119,None,1
246,False,"{'use_strength': True, 'strength': 0.0006000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0006,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,6217,5.528931997133147,11070.0,6217.0,6.036874530203102,12087.0,-0.0557796588771975,-8.939047896986782e-06,-8.939007943817178e-06,-0.0008939007943817,None,1
247,False,"{'use_strength': True, 'strength': 0.0007, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0007,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,5124,4.431987911400138,8887.0,5124.0,4.683335037240767,9391.0,-0.0427378911787183,-6.849021022230508e-06,-6.848997567739573e-06,-0.0006848997567739,None,1
248,False,"{'use_strength': True, 'strength': 0.0008, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0008,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,4406,2.2875372497619724,4625.0,4406.0,2.587019153487567,5230.5,-0.0122876853391583,-1.9691803428138417e-06,-1.9691784039795032e-06,-0.0001969178403979,None,2
249,False,"{'use_strength': True, 'strength': 0.0009000000000000001, 'fast_ma_period': 2, 'slow_ma_period': 7}",True,0.0009,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,7,5124,2.9716317162724764,5985.0,5124.0,3.222867413588078,6491.0,-0.0231688366268639,-3.712954587638446e-06,-3.712947694631092e-06,-0.0003712947694631,None,1
250,False,"{'use_strength': False, 'strength': 0.0, 'fast_ma_period': 2, 'slow_ma_period': 8}",False,0.0,0001-01-01 00:00:00,9999-12-31 23:59:59.999999,100000,2,8,6140,9.899413850495725,19836.00000000006,6140.0,10.340086487619525,20719.00000000006,-0.1023677761512328,-1.6405092331928334e-05,-1.6404957769136964e-05,-0.0016404957769136,None,0
